,FACILITY_ID,BUSINESS_NAME,ADDR,CITY,CAT_1,CAT_2,SUBCAT_1,SUBCAT_2,SUBCAT_3,INFRACTION_TYPE,RESULT,INFRACTION_TOTAL,INSPECTION_DATE,REQUIRE_REINSPECTION,CERTIFIED_FOOD_HANDLER,INSPECTION_TYPE
2508,48F2CE2D-9262-4D44-A73F-2BAF0B44ECCF,TEREMOK CAFE,107 - 55 ERB ST E,WATERLOO,Food, General,Restaurant,,,,,,2017-01-26,N,No,Compliance Inspection
2509,48F2CE2D-9262-4D44-A73F-2BAF0B44ECCF,TEREMOK CAFE,107 - 55 ERB ST E,WATERLOO,Food, General,Restaurant,,,,,,2015-09-14,N,No,Compliance Inspection
2510,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-02-01,N,No,Compliance Inspection
2511,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-02-01,N,No,Compliance Inspection
2512,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-05,N,No,Compliance Inspection
2513,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2015-11-05,N,No,Compliance Inspection
2514,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-05,N,No,Compliance Inspection
2515,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-04-03,N,No,Compliance Inspection
2516,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-03,N,No,Compliance Inspection
2517,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-04-03,N,No,Compliance Inspection
2518,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,,,,2015-08-25,N,Yes,Compliance Inspection
2519,F039400D-9AD7-4D9F-B890-2BDA2184B45E,DOMINO'S PIZZA,3B - 800 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-09-20,N,No,Compliance Inspection
2520,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2017-03-20,N,Yes,Compliance Inspection
2521,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-20,N,Yes,Compliance Inspection
2522,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-08-15,N,Yes,Compliance Inspection
2523,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-11-08,N,Yes,Compliance Inspection
2524,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-08-28,N,Yes,Compliance Inspection
2525,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-04-14,N,Yes,Compliance Inspection
2526,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-04-14,N,Yes,Compliance Inspection
2527,F4CF72EC-E4B6-414D-8432-2BED5A540077,TIM HORTONS,A - 95 SAGINAW PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-04-14,N,Yes,Compliance Inspection
2528,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,3.0,2015-10-29,Y,No,Compliance Inspection
2529,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-29,Y,No,Compliance Inspection
2530,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-02-23,N,No,Compliance Inspection
2531,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-02-23,N,No,Compliance Inspection
2532,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-08,N,No,Compliance Inspection
2533,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-03-08,N,No,Compliance Inspection
2534,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-11-07,N,No,Compliance Inspection
2535,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-11-07,N,No,Compliance Inspection
2536,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-08-09,Y,No,Compliance Inspection
2537,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-08-09,Y,No,Compliance Inspection
2538,9B3131D0-FEC5-4A08-8804-2C0C42DD8D2F,DAVENPORT PIZZA,5 - 615 DAVENPORT RD,WATERLOO,Food, General,Restaurant,,,,,,2016-08-17,N,No,Re-inspection
2539,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-04-12,N,Yes,Compliance Inspection
2540,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2017-04-12,N,Yes,Compliance Inspection
2541,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-04-12,N,Yes,Compliance Inspection
2542,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-10,Y,Yes,Compliance Inspection
2543,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-08-10,Y,Yes,Compliance Inspection
2544,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-08-10,Y,Yes,Compliance Inspection
2545,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-15,N,Yes,Re-inspection
2546,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,3.0,2016-11-15,N,Yes,Compliance Inspection
2547,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-15,N,Yes,Compliance Inspection
2548,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-11-15,N,Yes,Compliance Inspection
2549,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-04-11,Y,Yes,Compliance Inspection
2550,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-07-25,N,Yes,Compliance Inspection
2551,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2015-11-23,N,Yes,Compliance Inspection
2552,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-23,N,Yes,Compliance Inspection
2553,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,,,,2016-04-15,N,Yes,Re-inspection
2554,D3E65BE3-9F1D-455C-8438-2C2EF3819492,LION BREWERY (HUETHER HOTEL),59 KING ST N,WATERLOO,Food, General,Restaurant,,,,,,2015-11-27,N,Yes,Re-inspection
2555,26BC1CF5-9076-47F2-B6A4-2C31CAB5B112,HASTY MARKET,11 WESTWOOD DR,KITCHENER,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,2.0,2017-06-26,N,No,Compliance Inspection
2556,26BC1CF5-9076-47F2-B6A4-2C31CAB5B112,HASTY MARKET,11 WESTWOOD DR,KITCHENER,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,2.0,2015-10-19,Y,No,Compliance Inspection
2557,26BC1CF5-9076-47F2-B6A4-2C31CAB5B112,HASTY MARKET,11 WESTWOOD DR,KITCHENER,Food, General,Food store convenience , Variety,,,,,2016-05-12,N,No,Compliance Inspection
2558,26BC1CF5-9076-47F2-B6A4-2C31CAB5B112,HASTY MARKET,11 WESTWOOD DR,KITCHENER,Food, General,Food store convenience , Variety,,,,,2015-12-14,N,No,Re-inspection
2559,26BC1CF5-9076-47F2-B6A4-2C31CAB5B112,HASTY MARKET,11 WESTWOOD DR,KITCHENER,Food, General,Food store convenience , Variety,,,,,2016-11-14,N,No,Compliance Inspection
2560,57566A34-D09B-4121-A7F4-2C51574E91F7,SUNNY'S MINI MART,280 LANCASTER ST W,KITCHENER,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2015-10-22,N,No,Compliance Inspection
2561,57566A34-D09B-4121-A7F4-2C51574E91F7,SUNNY'S MINI MART,280 LANCASTER ST W,KITCHENER,Food, General,Food store convenience , Variety,,CRITICAL,Corrected During Inspection,2.0,2015-10-22,N,No,Compliance Inspection
2562,57566A34-D09B-4121-A7F4-2C51574E91F7,SUNNY'S MINI MART,280 LANCASTER ST W,KITCHENER,Food, General,Food store convenience , Variety,,,,,2016-11-08,N,No,Compliance Inspection
2563,57566A34-D09B-4121-A7F4-2C51574E91F7,SUNNY'S MINI MART,280 LANCASTER ST W,KITCHENER,Food, General,Food store convenience , Variety,,,,,2017-03-22,N,No,Compliance Inspection
2564,16478D9D-6360-41CA-8563-2C66DED999FB,SMOKIN' Q,25 EARL MARTIN DR,ELMIRA,Food, Mobile Vendor,Mobile Preparation Premises,,,CRITICAL,Corrected During Inspection,1.0,2017-04-01,N,No,Compliance Inspection
2565,16478D9D-6360-41CA-8563-2C66DED999FB,SMOKIN' Q,25 EARL MARTIN DR,ELMIRA,Food, Mobile Vendor,Mobile Preparation Premises,,,NON-CRITICAL,Not in Compliance,1.0,2015-09-26,N,Yes,Compliance Inspection
2566,16478D9D-6360-41CA-8563-2C66DED999FB,SMOKIN' Q,25 EARL MARTIN DR,ELMIRA,Food, Mobile Vendor,Mobile Preparation Premises,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-24,N,No,Compliance Inspection
2567,16478D9D-6360-41CA-8563-2C66DED999FB,SMOKIN' Q,25 EARL MARTIN DR,ELMIRA,Food, Mobile Vendor,Mobile Preparation Premises,,,,,,2017-08-15,N,Yes,Compliance Inspection
2568,9690C080-1A7A-40A5-AF87-2C79F8515E76,ELMIRA DISTRICT COMMUNITY LIVING - AVENUES,146 CHURCH ST W,ELMIRA,Food, General,Community Kitchen,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-19,N,No,Compliance Inspection
2569,9690C080-1A7A-40A5-AF87-2C79F8515E76,ELMIRA DISTRICT COMMUNITY LIVING - AVENUES,146 CHURCH ST W,ELMIRA,Food, General,Community Kitchen,,,NON-CRITICAL,Not in Compliance,1.0,2015-09-25,N,No,Compliance Inspection
2570,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2016-10-25,Y,No,Compliance Inspection
2571,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-10-25,Y,No,Compliance Inspection
2572,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-10-25,Y,No,Compliance Inspection
2573,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-11,Y,Yes,Compliance Inspection
2574,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-04-11,Y,Yes,Compliance Inspection
2575,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-04-11,Y,Yes,Compliance Inspection
2576,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-14,N,Yes,Compliance Inspection
2577,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-04-20,N,No,Re-inspection
2578,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-27,N,Yes,Compliance Inspection
2579,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-07-27,N,Yes,Compliance Inspection
2580,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-07-25,N,No,Compliance Inspection
2581,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-07-25,N,No,Compliance Inspection
2582,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-07-25,N,No,Compliance Inspection
2583,9E1ADAB8-684A-41BF-97CF-2C80C8B902B1,HARVEST MOON FAMILY RESTAURANT,5 PARKSIDE DR,ST. JACOBS,Food, General,Restaurant,,,,,,2016-11-15,N,Yes,Compliance Inspection
2584,DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5,GUSTO CATERING COMPANY,11 - 665 COLBY DR,WATERLOO,Food, General,Caterer , Commissary,,NON-CRITICAL,Not in Compliance,2.0,2017-03-23,N,Yes,Compliance Inspection
2585,DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5,GUSTO CATERING COMPANY,11 - 665 COLBY DR,WATERLOO,Food, General,Caterer , Commissary,,NON-CRITICAL,Corrected During Inspection,1.0,2016-07-12,N,Yes,Compliance Inspection
2586,DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5,GUSTO CATERING COMPANY,11 - 665 COLBY DR,WATERLOO,Food, General,Caterer , Commissary,,NON-CRITICAL,Not in Compliance,1.0,2015-11-05,N,Yes,Compliance Inspection
2587,DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5,GUSTO CATERING COMPANY,11 - 665 COLBY DR,WATERLOO,Food, General,Caterer , Commissary,,,,,2016-11-25,N,Yes,Compliance Inspection
2588,DDDB2468-0AC6-4EEB-A7E7-2C853A99BDC5,GUSTO CATERING COMPANY,11 - 665 COLBY DR,WATERLOO,Food, General,Caterer , Commissary,,,,,2016-03-08,N,Yes,Compliance Inspection
2589,8EF83611-7C7F-4F51-A6AD-2C87D5DCB755,SJFM-NOUGAT BAKERY ( PEDDLERS VILLAGE),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,CRITICAL,Not in Compliance,1.0,2015-09-24,Y,Yes,Compliance Inspection
2590,8EF83611-7C7F-4F51-A6AD-2C87D5DCB755,SJFM-NOUGAT BAKERY ( PEDDLERS VILLAGE),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,CRITICAL,Corrected During Inspection,1.0,2017-05-18,N,No,Compliance Inspection
2591,8EF83611-7C7F-4F51-A6AD-2C87D5DCB755,SJFM-NOUGAT BAKERY ( PEDDLERS VILLAGE),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2016-03-31,N,Yes,Compliance Inspection
2592,8EF83611-7C7F-4F51-A6AD-2C87D5DCB755,SJFM-NOUGAT BAKERY ( PEDDLERS VILLAGE),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2016-12-01,N,Yes,Compliance Inspection
2593,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,2.0,2015-10-29,N,No,Compliance Inspection
2594,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-30,N,No,Compliance Inspection
2595,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,2.0,2017-04-07,Y,No,Re-inspection
2596,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,2.0,2017-04-07,Y,No,Re-inspection
2597,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,1.0,2016-06-08,Y,No,Re-inspection
2598,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,1.0,2017-07-31,N,Yes,Compliance Inspection
2599,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,1.0,2016-06-03,Y,Yes,Compliance Inspection
2600,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,1.0,2016-06-03,Y,Yes,Compliance Inspection
2601,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-03,Y,Yes,Compliance Inspection
2602,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,3.0,2017-04-05,Y,Yes,Compliance Inspection
2603,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,1.0,2017-04-05,Y,Yes,Compliance Inspection
2604,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,3.0,2017-04-05,Y,Yes,Compliance Inspection
2605,79677E8C-1588-425B-BE27-2CA34D6934B2,VILLA MADINA,550 KING ST N,WATERLOO,Food, General,Food Take Out,,,,,,2017-04-20,N,No,Re-inspection
2606,C8311CC8-1ECF-4688-A259-2CBEFDEB567E,CAMP KEMUR,2130 WEST RIVER RD,NORTH DUMFRIES,Food, General,Workplace Cafeteria,,,NON-CRITICAL,Not in Compliance,2.0,2017-06-23,N,No,Compliance Inspection
2607,C8311CC8-1ECF-4688-A259-2CBEFDEB567E,CAMP KEMUR,2130 WEST RIVER RD,NORTH DUMFRIES,Food, General,Workplace Cafeteria,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-28,N,Yes,Compliance Inspection
2608,C8311CC8-1ECF-4688-A259-2CBEFDEB567E,CAMP KEMUR,2130 WEST RIVER RD,NORTH DUMFRIES,Food, General,Workplace Cafeteria,,,,,,2016-08-17,N,Yes,Compliance Inspection
2609,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-04-01,N,Yes,Compliance Inspection
2610,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-04-01,N,Yes,Compliance Inspection
2611,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2015-09-25,N,Yes,Compliance Inspection
2612,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-09-25,N,Yes,Compliance Inspection
2613,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-08-19,N,Yes,Compliance Inspection
2614,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-11-17,N,Yes,Compliance Inspection
2615,2FB2F1A1-4683-479D-8516-2CC2147E63E8,WILLIAM G. JOHNSON SNACK BAR,31 KRIBS ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2017-02-28,N,Yes,Compliance Inspection
2616,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,NON-CRITICAL,Corrected During Inspection,1.0,2017-05-11,Y,Yes,Compliance Inspection
2617,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,NON-CRITICAL,Not in Compliance,1.0,2017-05-11,Y,Yes,Compliance Inspection
2618,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2017-02-09,N,Yes,Compliance Inspection
2619,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2016-10-03,N,Yes,Compliance Inspection
2620,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2016-05-26,N,Yes,Compliance Inspection
2621,1515B9DD-11CC-44F4-963B-2CD693501DAA,YMCA WINSTON PARK CHILD CARE,1000 WESTMOUNT RD E,KITCHENER,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2016-02-02,N,Yes,Compliance Inspection
